#,ID,Source,Country,Group,Subject,Level,Question,Context,Answer Key,Option 1,Option 2,Option 3,Option 4,Option 5,is_few_shot
878,877,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,يلزم ضبط الهواء في إطارات السيارة مرة كل شهر.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
879,878,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,يجب على سائقي السيارات إفساح الطريق لمرور المواكب الرسمية بمجرد الإعلان عن اقترابها بواسطة المنبهات الصّوتية.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
880,879,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,يمكنك السير بالسيارة إلى أقرب نقطة صيانة عند إضاءة مبين شحن البطارية وذلك بعد متابعة درجة حرارة المحرك.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
881,880,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,أحد أسباب سخونة المحرك وجود الصدأ في دورة تبريد السيارة.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
882,881,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,يجب عند إيقاف المحرك زيادة سرعته عدة مرات حتى يسهل ادارته بعد ذلك.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
883,882,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,أحد أسباب زيادة مشاكل المحرك زيادة مستوى الزيت عن الطبيعي.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
884,883,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,عمق نقش إطار الصالح للإستخدام ينبغي أن لا يقل عن:,,B,2 ملم,1.5 ملم,6 ملم,,,0
885,884,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,يمكنك أن تقود سيارت بحد أقصى 8 ساعات متصلة.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
886,885,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,يجب أن تتأكد من أن قائد السيارة الذي يتقدمك في نفس المسار لم يعطك تحذيرًا يفيد برغبته في التخطي قبل إجراء التخطي.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
887,886,https://www.arabquest.net/wp_quiz/egypt-general-test-4/,Egypt,Other,Driving Test,,يجب الاستراحة كل ساعتين قيادة.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
888,887,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,عند ارتفاع حرارة المحرك لدرجة الغليان، ماذا تفعل؟,,A,أترك السيارة تبرد ثم أكشف عن المياه,استمر بالسير بالسيارة,أقوم بفتح الرديتير لتزويده بالمياه فورًا,,,0
889,888,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب عند استبدال بطارية السيارة أن تكون قدرتها أعلى من قدرة الأصلية لزيادة عمرها.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
890,889,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب الذهاب إلى أقرب محطة بنزين عند إضائة مبين زيت المحرك لفحص العيب.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
891,890,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,إن انسداد فلتر الهواء يؤدي إلى زيادة استهلاك الوقود بالسيارة.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
892,891,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب عند الرغبة في التخطي استعمال الإشارة الدالة على ذلك في الوقت المناسب.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
893,892,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,عند القيادة في الضباب يجب استخدام النور العالي.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
894,893,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,انحراف السيارة أثناء سيرها للأمام عند ترك المقود (حدفه في الدركسيون) يكون أحد أسبابه:,,A,السيارة في حاجة إلى ضبط زوايا العجلات,نقص زيت التروس,السيارة في حاجة إلى تشحيم,,,0
895,894,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,أثناء قيادتك للسيارة حدث عطل بسيط. ماذا تفعل؟,,B,تحاول القيام بتصليحها أو تطلب من قائد سيارة أخرى المساعدة,تركن السيارة وتغلقها وتأخذ تاكسي,تقوم بإكمال السير لأن هذا العطل غير مؤثر على السيارة,,,0
896,895,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,إن استعمال زيت أقل جودة من المطلوب قد يؤدي:,,C,استهلاك وقود زائد,قلة العزم الخاص بالمحرك,سرعة تآكل المحرك,,,0
897,896,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,وأنت تقود سيارتك في الشبورة المائية وجدت أمامك سيارة تسير بسرعة. ماذا تفعل؟,,C,أسير خلفها وألحق بها لتكون دليلي في الطريق,أترك مسافة 80 متر لكل 100 كلم / الساعة,أترك مسافة من 40-50 كلم لكل 100 كلم / الساعة,,,0
898,897,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,مستوى مياه التبريد في خزان التمدد (القربة) والسيارة باردة يجب أن يكون:,,A,فوق العلامة السفلى,فارغ تمامًا,ممتلئ على آخره,,,0
899,898,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يتيح النور العالي لقائد السيارة الرؤية لـ100 متر.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
900,899,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب في حالة انفجار أحد الإطارات عدم استخدام الفرامل لأن تلف الإطار أحسن من تعرضك للخطر.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
901,900,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,بعد تغيير زيت المحرك يجب أن يكون مستوى عصا القياس عند:,,B,بين العلامتين,بمحاذاة العلامة العليا,بمحاذاة العلامة السفلى,,,0
902,901,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يسبب انسداد فلتر الهواء زيادة استهلاك الوقود.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
903,902,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب في حالة تشغيل السيارة صباحًا تشغيل المحرك لمدة ربع ساعة قبل التحرك.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
904,903,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يعمل مكيف السيارة بواسطة غاز...,,A,الفريون,الأكسجين,النيتروجين,,,0
905,904,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجوز لقائد السيارة وضع لوحة أمامية فقط دون الخلفية والسير بها:,,B,العبارة صحيحة,العبارة خاطئة,,,,0
906,905,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,عند الغروب يجب استخدام الشمسية إذا كنت في اتجاه الشمس.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
907,906,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,إن القيادة الوقائية تمنع وقوع الحوادث في الظروف الطبيعية فقط.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
908,907,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب عند إدارة السيارة بالدفع أن يعشق السائق على النقلة الرابعة حتى يسهل تشغيل السيارة.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
909,908,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب عند القيادة في المطر أن يكون الزجاج مغلق.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
910,909,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجوز لقائد السيارة السير بدون مرآة عاكسة تكشف السيارات من الخلف.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
911,910,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب في حال عطل جهاز الشحن بالسيارة عدم إدارة السيارة مرات متعددة حتى لا ينفذ مخزون الكهرباء بالبطارية.,,A,العبارة صحيحة,العبارة خاطئة,,,,0
912,911,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يمكنك وضع لوحة على الزجاج الخلفي للسيارة عند الضرورة والسير بها.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
913,912,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجوز لقائد السيارة السير برخصة منتهية بعد 30 يومًا من انتهائها.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
914,913,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,يجب في حالة عطل السيارة وضع مثلث الحوادث خلف السيارة مباشرة لتفادي تصادم السيارات الأخرى بك؟,,B,العبارة صحيحة,العبارة خاطئة,,,,0
915,914,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,لا يجوز لقائد المركبة استخدام سماعة الأذن للحديث أثناء القيادة.,,B,العبارة صحيحة,العبارة خاطئة,,,,0
916,915,https://www.arabquest.net/wp_quiz/egypt-general-test-5/,Egypt,Other,Driving Test,,وأنت تقود سيارتك وجدت سائق أوتوبيس ينطلق بسرعة كبيرة. ماذا تفعل؟,,A,أبلغ أقرب شرطي مرور عن رقم الأوتوبيس,أتركه يسير في طريقه,ألحق به وأعاتبه حتى لا يتسبب في حادث,,,0
917,916,https://www.arabquest.net/wp_quiz/egypt-general-test-6/,Egypt,Other,Driving Test,,عند انصهار فيوز يمكن الاستعاضة عنه بسلك لتشغيل الدائرة الكهربائية.,,B,صحيح,خاطئ,,,,0
918,917,https://www.arabquest.net/wp_quiz/egypt-general-test-6/,Egypt,Other,Driving Test,,وجدت سيارة تسير أمامك بسرعة اثناء الشبورة المائية. ماذا تفعل؟,,A,اترك مسافة 40:20 متر لكل سرعة 100 كلم,الحق واسير خلفها,اترك مسافة 70:100 متر لكل سرعة 100 كلم,,,0
919,918,https://www.arabquest.net/wp_quiz/egypt-general-test-6/,Egypt,Other,Driving Test,,ان القيادة الوقائية تمنع حدوث الحوادث في الظروف الطبيعية فقط.,,B,صحيح,خاطئ,,,,0
920,919,https://www.arabquest.net/wp_quiz/egypt-general-test-6/,Egypt,Other,Driving Test,,السرعة على الطرق الصحراوية للسيارات الملاكي هي 100 كم في الساعة.,,A,صحيح,خاطئ,,,,0
921,920,https://www.arabquest.net/wp_quiz/egypt-general-test-6/,Egypt,Other,Driving Test,,سمعت صوت احتكاك وانت تقود سيارتك اثناء الضغط على الفرامل فهذا يدل على:,,B,عطل في تيل الفرامل,نقص زيت الفرامل,فرامل اليد لا تعمل,,,0
922,921,https://www.arabquest.net/wp_quiz/egypt-general-test-6/,Egypt,Other,Driving Test,,وانت تقود السيارة الخاصة بك يمكنك ملاحظة:,,C,وجود صديقك في سيارة مجاورة,وقوع احد المتعلقات الشخصية لصديق لك تحت الكرسي المجاور لك,بداية فترة الاوكازيون في المحلات,,,0
